Date,Open,High,Low,Close,Volume
2023-11-15,50.88,51.36,49.4,49.71,597849
2023-11-16,49.84,50.2,49.42,49.78,379688
2023-11-17,49.78,50.68,49.47,49.77,292816
2023-11-20,50.5,51.84,50,50.9,475934
2023-11-21,50.64,50.9,49.58,49.97,271111
2023-11-22,49.6,50.8,47,47.82,728520
2023-11-23,46,46.5,41.56,42,2756276
2023-11-24,42,42.4,40.86,41.1,848793
2023-11-27,40.6,41.41,40.38,41.2,452967
2023-11-28,41.2,41.49,40.76,40.84,424770
2023-11-29,40.84,42.13,38.3,42,1662494
2023-11-30,41.8,42,39.54,39.54,669191
2023-12-01,40.09,41.92,39.8,41.72,660168
2023-12-04,41.85,42.56,40.97,41,408504
2023-12-05,41.24,41.99,40.68,41.2,455798
2023-12-06,41.3,42.28,41.2,42.03,411920
2023-12-07,41.74,42.85,41.5,42.65,357483
2023-12-08,42.65,45.37,42.61,44.91,1202304
2023-12-11,44.9,45.57,43.73,44.72,477436
2023-12-12,44.36,44.89,43.35,43.58,772060
2023-12-13,43.58,43.8,42.62,42.62,519475
2023-12-14,43.22,44.43,43.15,43.88,736182
2023-12-15,44.2,45.8,44,44.53,1190554
2023-12-18,44.65,45.2,43.3,43.52,396310
2023-12-19,43.55,44.58,43.13,43.63,443225
2023-12-20,43.65,44.04,41.9,42,856759
2023-12-21,42.04,42.19,41.38,41.84,369569
2023-12-22,41.72,42.2,41.48,41.76,388713
2023-12-27,41.69,42.68,41.6,42.33,492812
2023-12-28,42.3,42.7,42,42.48,227308
2023-12-29,42.2,42.45,41.91,42.03,254057
2024-01-02,42.03,42.48,40.85,41.29,358876
2024-01-03,41.32,41.39,39.84,40.86,402942
2024-01-04,40.86,41.7,40.32,40.8,280609
2024-01-05,40.62,40.89,39.88,40.78,267830
2024-01-08,40.75,40.75,39.9,40.14,217694
2024-01-09,40.3,40.64,39.85,40.16,317612
2024-01-10,40.16,40.72,39.3,39.33,367081
2024-01-11,39.88,39.92,38.75,39.27,416319
2024-01-12,39.32,40.35,39.32,40.35,293735
